Match,Round,Agent_Names,Source,Action_Type,Action_Description,Player_Finished,Player_Hands,Board_Before,Board_After,Possible_Actions,Current_Roles,Match_Score,Game_Score,Game_Performance_Score
1,14,,Random2,DISCARD,C11;Q3;J0,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],"['C10;Q1;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'pass']",,,,
1,14,,DQN,DISCARD,pass,0.0,[11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
1,14,,Random0,DISCARD,C10;Q3;J0,0.0,[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.],"['C10;Q3;J0', 'pass']",,,,
1,14,,Random2,DISCARD,pass,0.0,[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.],[10. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
1,,,Random0,DECLARE_PIZZA,,,,,,,,,,
1,15,,Random0,DISCARD,C11;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C11;Q1;J0', 'pass']",,,,
1,15,,Random2,DISCARD,C10;Q1;J0,1.0,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C10;Q1;J0', 'pass']",,,,
1,15,,DQN,DISCARD,pass,0.0,[11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
1,,,Random2,DECLARE_PIZZA,,,,,,,,,,
1,15,,SYSTEM,END_MATCH,,,,,,,"{'Random0': 'souschef', 'Random1': 'chef', 'Random2': 'waiter', 'DQN': 'dishwasher'}","{'Random1': 3, 'Random0': 2, 'Random2': 1, 'DQN': 0}","{'Random0': 148, 'Random1': 157, 'Random2': 130, 'DQN': 165}",
1,0,,SYSTEM,DEAL_CARDS,,,"[[1, 3, 3, 5, 5, 5, 7, 8, 8, 8, 9, 9, 10, 10, 10, 10, 10], [2, 4, 5, 6, 6, 6, 8, 8, 9, 9, 10, 10, 11, 11, 11, 11, 11], [3, 4, 5, 6, 6, 7, 7, 7, 8, 9, 9, 10, 10, 11, 11, 11, 11], [2, 4, 4, 6, 7, 7, 7, 8, 8, 9, 9, 9, 10, 11, 11, 12, 12]]",,,,,,,
2,0,,SYSTEM,NEW_MATCH,,,,,,,"{'Random0': 'waiter', 'Random1': 'dishwasher', 'Random2': 'souschef', 'DQN': 'chef'}",,"{'Random0': 2, 'Random1': 3, 'Random2': 1, 'DQN': 0}",
2,1,,Random1,DISCARD,C11;Q1;J0,0.0,[ 2.  4.  5.  6.  6.  6.  8.  8.  9.  9. 10. 10. 11. 11. 11. 11.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'C11;Q4;J0', 'C11;Q5;J0']",,,,
2,1,,Random2,DISCARD,C8;Q1;J0,0.0,[ 3.  4.  5.  6.  6.  7.  7.  7.  9.  9. 10. 10. 11. 11. 11. 11.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C3;Q1;J0', 'C4;Q1;J0', 'C5;Q1;J0', 'C6;Q1;J0', 'C6;Q2;J0', 'C7;Q1;J0', 'C7;Q2;J0', 'C7;Q3;J0', 'C8;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'pass']",,,,
2,1,,DQN,DISCARD,C7;Q2;J2,0.0,[ 2.  4.  4.  6.  7.  8.  8.  9.  9.  9. 10. 11. 11.  0.  0.  0.  0.],[8. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[ 7.  7. 12. 12.  0.  0.  0.  0.  0.  0.  0.],"['C2;Q1;J0', 'C2;Q1;J1', 'C2;Q1;J2', 'C4;Q1;J0', 'C4;Q1;J1', 'C4;Q1;J2', 'C4;Q2;J0', 'C4;Q2;J1', 'C4;Q2;J2', 'C6;Q1;J0', 'C6;Q1;J1', 'C6;Q1;J2', 'C7;Q1;J0', 'C7;Q1;J1', 'C7;Q1;J2', 'C7;Q2;J0', 'C7;Q2;J1', 'C7;Q2;J2', 'C7;Q3;J0', 'C7;Q3;J1', 'C7;Q3;J2', 'pass']",,,,
2,1,,Random0,DISCARD,pass,0.0,[ 1.  3.  3.  5.  5.  5.  7.  8.  8.  8.  9.  9. 10. 10. 10. 10. 10.],[ 7.  7. 12. 12.  0.  0.  0.  0.  0.  0.  0.],[ 7.  7. 12. 12.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
2,1,,Random1,DISCARD,pass,0.0,[ 2.  4.  5.  6.  6.  6.  8.  8.  9.  9. 10. 10. 11. 11. 11. 11.  0.],[ 7.  7. 12. 12.  0.  0.  0.  0.  0.  0.  0.],[ 7.  7. 12. 12.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
2,1,,Random2,DISCARD,pass,0.0,[ 3.  4.  5.  6.  6.  7.  7.  7.  9.  9. 10. 10. 11. 11. 11. 11.  0.],[ 7.  7. 12. 12.  0.  0.  0.  0.  0.  0.  0.],[ 7.  7. 12. 12.  0.  0.  0.  0.  0.  0.  0.],['pass'],,,,
2,,,DQN,DECLARE_PIZZA,,,,,,,,,,
2,2,,DQN,DISCARD,C8;Q2;J0,0.0,[ 2.  4.  4.  6.  7.  9.  9.  9. 10. 11. 11.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C2;Q1;J0', 'C4;Q1;J0', 'C4;Q2;J0', 'C6;Q1;J0', 'C7;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'C10;Q1;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'pass']",,,,
2,2,,Random0,DISCARD,C5;Q3;J0,0.0,[ 1.  3.  3.  7.  8.  8.  8.  9.  9. 10. 10. 10. 10. 10.  0.  0.  0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 5. 0. 0. 0. 0. 0. 0. 0. 0.],"['C3;Q2;J0', 'C5;Q2;J0', 'C5;Q3;J0', 'pass']",,,,
2,2,,Random1,DISCARD,pass,0.0,[ 2.  4.  5.  6.  6.  6.  8.  8.  9.  9. 10. 10. 11. 11. 11. 11.  0.],[5. 5. 5. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 5. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
2,2,,Random2,DISCARD,pass,0.0,[ 3.  4.  5.  6.  6.  7.  7.  7.  9.  9. 10. 10. 11. 11. 11. 11.  0.],[5. 5. 5. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 5. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
2,2,,DQN,DISCARD,pass,0.0,[ 2.  4.  4.  6.  7.  9.  9.  9. 10. 11. 11.  0.  0.  0.  0.  0.  0.],[5. 5. 5. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 5. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
2,,,Random0,DECLARE_PIZZA,,,,,,,,,,
2,3,,Random0,DISCARD,C1;Q1;J0,0.0,[ 3.  3.  7.  8.  8.  8.  9.  9. 10. 10. 10. 10. 10.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C1;Q1;J0', 'C3;Q1;J0', 'C3;Q2;J0', 'C7;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C8;Q3;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C10;Q4;J0', 'C10;Q5;J0', 'pass']",,,,
2,3,,Random1,DISCARD,pass,0.0,[ 2.  4.  5.  6.  6.  6.  8.  8.  9.  9. 10. 10. 11. 11. 11. 11.  0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
2,3,,Random2,DISCARD,pass,0.0,[ 3.  4.  5.  6.  6.  7.  7.  7.  9.  9. 10. 10. 11. 11. 11. 11.  0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
2,3,,DQN,DISCARD,pass,0.0,[ 2.  4.  4.  6.  7.  9.  9.  9. 10. 11. 11.  0.  0.  0.  0.  0.  0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
2,,,Random0,DECLARE_PIZZA,,,,,,,,,,
2,4,,Random0,DISCARD,C8;Q3;J0,0.0,[ 3.  3.  7.  9.  9. 10. 10. 10. 10. 10.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0.],"['C3;Q1;J0', 'C3;Q2;J0', 'C7;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C8;Q3;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C10;Q4;J0', 'C10;Q5;J0', 'pass']",,,,
2,4,,Random1,DISCARD,C6;Q3;J0,0.0,[ 2.  4.  5.  8.  8.  9.  9. 10. 10. 11. 11. 11. 11.  0.  0.  0.  0.],[8. 8. 8. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],"['C6;Q3;J0', 'pass']",,,,
2,4,,Random2,DISCARD,pass,0.0,[ 3.  4.  5.  6.  6.  7.  7.  7.  9.  9. 10. 10. 11. 11. 11. 11.  0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
2,4,,DQN,DISCARD,pass,0.0,[ 2.  4.  4.  6.  7.  9.  9.  9. 10. 11. 11.  0.  0.  0.  0.  0.  0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
2,4,,Random0,DISCARD,pass,0.0,[ 3.  3.  7.  9.  9. 10. 10. 10. 10. 10.  0.  0.  0.  0.  0.  0.  0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 6. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
2,,,Random1,DECLARE_PIZZA,,,,,,,,,,
2,5,,Random1,DISCARD,C8;Q2;J0,0.0,[ 2.  4.  5.  9.  9. 10. 10. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C2;Q1;J0', 'C4;Q1;J0', 'C5;Q1;J0', 'C8;Q1;J0', 'C8;Q2;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'C11;Q4;J0', 'pass']",,,,
2,5,,Random2,DISCARD,C7;Q2;J0,0.0,[ 3.  4.  5.  6.  6.  7.  9.  9. 10. 10. 11. 11. 11. 11.  0.  0.  0.],[8. 8. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C6;Q2;J0', 'C7;Q2;J0', 'C7;Q3;J0', 'pass']",,,,
2,5,,DQN,DISCARD,C4;Q2;J0,0.0,[ 2.  6.  7.  9.  9.  9. 10. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],[7. 7. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C4;Q2;J0', 'pass']",,,,
2,5,,Random0,DISCARD,C3;Q2;J0,0.0,[ 7.  9.  9. 10. 10. 10. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C3;Q2;J0', 'pass']",,,,
2,5,,Random1,DISCARD,pass,0.0,[ 2.  4.  5.  9.  9. 10. 10. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
2,5,,Random2,DISCARD,pass,0.0,[ 3.  4.  5.  6.  6.  7.  9.  9. 10. 10. 11. 11. 11. 11.  0.  0.  0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
2,5,,DQN,DISCARD,pass,0.0,[ 2.  6.  7.  9.  9.  9. 10. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
2,,,Random0,DECLARE_PIZZA,,,,,,,,,,
2,6,,Random0,DISCARD,C10;Q1;J0,0.0,[ 7.  9.  9. 10. 10. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C7;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C10;Q3;J0', 'C10;Q4;J0', 'C10;Q5;J0', 'pass']",,,,
2,6,,Random1,DISCARD,C4;Q1;J0,0.0,[ 2.  5.  9.  9. 10. 10. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C2;Q1;J0', 'C4;Q1;J0', 'C5;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'pass']",,,,
2,6,,Random2,DISCARD,C3;Q1;J0,0.0,[ 4.  5.  6.  6.  7.  9.  9. 10. 10. 11. 11. 11. 11.  0.  0.  0.  0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C3;Q1;J0', 'pass']",,,,
2,6,,DQN,DISCARD,C2;Q1;J0,0.0,[ 6.  7.  9.  9.  9. 10. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C2;Q1;J0', 'pass']",,,,
2,6,,Random0,DISCARD,pass,0.0,[ 7.  9.  9. 10. 10. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
2,6,,Random1,DISCARD,pass,0.0,[ 2.  5.  9.  9. 10. 10. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
2,6,,Random2,DISCARD,pass,0.0,[ 4.  5.  6.  6.  7.  9.  9. 10. 10. 11. 11. 11. 11.  0.  0.  0.  0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
2,,,DQN,DECLARE_PIZZA,,,,,,,,,,
2,7,,DQN,DISCARD,C10;Q1;J0,0.0,[ 6.  7.  9.  9.  9. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C6;Q1;J0', 'C7;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'C10;Q1;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'pass']",,,,
2,7,,Random0,DISCARD,C9;Q2;J0,0.0,[ 7. 10. 10. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'pass']",,,,
2,7,,Random1,DISCARD,pass,0.0,[ 2.  5.  9.  9. 10. 10. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
2,7,,Random2,DISCARD,C6;Q2;J0,0.0,[ 4.  5.  7.  9.  9. 10. 10. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C6;Q2;J0', 'pass']",,,,
2,7,,DQN,DISCARD,pass,0.0,[ 6.  7.  9.  9.  9. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
2,7,,Random0,DISCARD,pass,0.0,[ 7. 10. 10. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
2,,,Random2,DECLARE_PIZZA,,,,,,,,,,
2,8,,Random2,DISCARD,C11;Q1;J0,0.0,[ 4.  5.  7.  9.  9. 10. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],"['C4;Q1;J0', 'C5;Q1;J0', 'C7;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'C11;Q4;J0', 'pass']",,,,
2,8,,DQN,DISCARD,C9;Q2;J0,0.0,[ 6.  7.  9. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C6;Q1;J0', 'C7;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C9;Q3;J0', 'pass']",,,,
2,8,,Random0,DISCARD,pass,0.0,[ 7. 10. 10. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
2,8,,Random1,DISCARD,pass,0.0,[ 2.  5.  9.  9. 10. 10. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
2,8,,Random2,DISCARD,pass,0.0,[ 4.  5.  7.  9.  9. 10. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
2,,,DQN,DECLARE_PIZZA,,,,,,,,,,
2,9,,DQN,DISCARD,C6;Q1;J0,0.0,[ 7.  9. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C6;Q1;J0', 'C7;Q1;J0', 'C9;Q1;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'pass']",,,,
2,9,,Random0,DISCARD,pass,0.0,[ 7. 10. 10. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
2,9,,Random1,DISCARD,C2;Q1;J0,0.0,[ 5.  9.  9. 10. 10. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],[6. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C2;Q1;J0', 'C5;Q1;J0', 'pass']",,,,
2,9,,Random2,DISCARD,pass,0.0,[ 4.  5.  7.  9.  9. 10. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
2,9,,DQN,DISCARD,pass,0.0,[ 7.  9. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
2,,,Random1,DECLARE_PIZZA,,,,,,,,,,
2,10,,Random1,DISCARD,C9;Q1;J0,0.0,[ 5.  9. 10. 10. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C5;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'C11;Q4;J0', 'pass']",,,,
2,10,,Random2,DISCARD,C5;Q1;J0,0.0,[ 4.  7.  9.  9. 10. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C4;Q1;J0', 'C5;Q1;J0', 'C7;Q1;J0', 'pass']",,,,
2,10,,DQN,DISCARD,pass,0.0,[ 7.  9. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
2,10,,Random0,DISCARD,pass,0.0,[ 7. 10. 10. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
2,10,,Random1,DISCARD,pass,0.0,[ 5.  9. 10. 10. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[5. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
2,,,Random2,DECLARE_PIZZA,,,,,,,,,,
2,11,,Random2,DISCARD,C4;Q1;J0,0.0,[ 7.  9.  9. 10. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C4;Q1;J0', 'C7;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'pass']",,,,
2,11,,DQN,DISCARD,pass,0.0,[ 7.  9. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
2,11,,Random0,DISCARD,pass,0.0,[ 7. 10. 10. 10. 10.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
2,11,,Random1,DISCARD,pass,0.0,[ 5.  9. 10. 10. 11. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
2,,,Random2,DECLARE_PIZZA,,,,,,,,,,
2,12,,Random2,DISCARD,C9;Q2;J0,0.0,[ 7. 10. 10. 11. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],"['C7;Q1;J0', 'C9;Q1;J0', 'C9;Q2;J0', 'C10;Q1;J0', 'C10;Q2;J0', 'C11;Q1;J0', 'C11;Q2;J0', 'C11;Q3;J0', 'pass']",,,,
2,12,,DQN,DISCARD,pass,0.0,[ 7.  9. 11. 11.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 9. 0. 0. 0. 0. 0. 0. 0. 0. 0.],['pass'],,,,
